UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTIM_POB,IDH_2019,%POBREZA,%POBREZAEXT,TASA_NOLEER,TASA_INDIGENA,TASA_NOAFILSALUD,TASA_MAS80,UNA_DOSIS,DOS_DOSIS,TRES_DOSIS
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,10496,0.546179059105149,0.2234907,0.0217515,0.0975777950176709,0.171019739677614,0.30256012412723,0.0278201219512195,4697,4267,464
120132,JUNIN,HUANCAYO,SAÑO,4142,0.47595756288216,0.2234907,0.02180675,0.125544267053701,0.221516690856314,0.331458635703919,0.0260743602124578,1924,1730,399
120133,JUNIN,HUANCAYO,SAPALLANGA,13137,0.475997456383089,0.24349749,0.03976679,0.124336367083807,0.378697383390216,0.345468335229427,0.0307528355027784,4998,4647,1375
120134,JUNIN,HUANCAYO,SICAYA,8217,0.528563633607116,0.2234907,0.02785744,0.112213560122844,0.247224190881172,0.319808646350106,0.0272605573810393,3200,3057,720
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,7959,0.384106141471978,0.3856399,0.183412,0.203310832529733,0.50771456123433,0.116843458694953,0.0160824224148762,2998,2297,3
120136,JUNIN,HUANCAYO,VIQUES,2286,0.432237186406452,0.3659578,0.01718674,0.128836680560819,0.259189086775294,0.346722243273967,0.0310586176727909,1170,779,251
120201,JUNIN,CONCEPCION,CONCEPCION,15184,0.559003713454002,0.1866913,0.01452429,0.084197562872699,0.160746694322012,0.329077002851957,0.0252239199157007,19430,18732,7502
120202,JUNIN,CONCEPCION,ACO,1690,0.377311303575011,0.2004204,0.1148397,0.114494518879415,0.132764920828258,0.152862362971985,0.0443786982248521,1235,1155,305
120203,JUNIN,CONCEPCION,ANDAMARCA,4771,0.263475468024275,0.46875418,0.2512614,0.233580810965163,0.344660194174757,0.198743575099943,0.0312303500314399,1679,1223,
120204,JUNIN,CONCEPCION,CHAMBARA,2952,0.331442817521097,0.3089625,0.1190761,0.14078431372549,0.373333333333333,0.208235294117647,0.024390243902439,2008,1711,416
120205,JUNIN,CONCEPCION,COCHAS,1881,0.394322461270903,0.47450685,0.1898273,0.15600624024961,0.0109204368174727,0.319292771710868,0.0382775119617225,660,603,66
120206,JUNIN,CONCEPCION,COMAS,6438,0.374191048427901,0.3089625,0.1833298,0.219081272084806,0.318579133345732,0.215361725869444,0.0279589934762349,4194,3237,192
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,1258,0.30584035861223,0.3089625,0.1337785,0.140946502057613,0.0277777777777778,0.225308641975309,0.0349761526232114,757,734,158
120208,JUNIN,CONCEPCION,MANZANARES,1441,0.466590537335386,0.2296238,0.02149679,0.0920162381596752,0.253721244925575,0.271989174560217,0.0444136016655101,1292,1117,289
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,1681,0.15313161098589,0.2296238,0.1751821,0.1506456241033,0.0509325681492109,0.247489239598278,0.0237953599048186,557,465,14
120210,JUNIN,CONCEPCION,MATAHUASI,5262,0.515010350070746,0.23266353,0.01222603,0.10276322918548,0.118656312082355,0.402203359219794,0.0361079437476245,2656,2409,730
120211,JUNIN,CONCEPCION,MITO,1412,0.509432446919266,0.2004204,0.01909667,0.0904486251808972,0.163531114327062,0.269898697539797,0.0368271954674221,798,760,477
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,1566,0.50647468582331,0.1866913,0.01457254,0.110625273283778,0.152601661565369,0.35024048972453,0.0427841634738186,1449,1357,516
120213,JUNIN,CONCEPCION,ORCOTUNA,4255,0.440692646396014,0.38255127,0.03667645,0.11249472351203,0.215702828197552,0.256437315322921,0.0317273795534665,3178,2952,773
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,6254,0.241515089189607,0.33713954,0.09204384,0.132271211559837,0.561319007039644,0.383475361244906,0.0263831148065238,3267,2598,222
120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,2083,0.516635524454083,0.13418097,0.02450946,0.115985879979829,0.165910237014624,0.192637418053454,0.0446471435429669,1528,1469,583
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,25391,0.587430624814192,0.1538681,0.01517997,0.0910399424253328,0.165743073047859,0.298452680820439,0.0211098420700248,28126,26847,9895
120302,JUNIN,CHANCHAMAYO,PERENE,76863,0.429586041163336,0.31267017,0.05592543,0.128115898173015,0.36946325226009,0.306880508378409,0.00757191366457203,35548,29300,3879
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,70536,0.45047043619398,0.30580174,0.0385774,0.133942745941517,0.331566548881037,0.362933374302248,0.00497618237495747,34358,27050,3975
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,7441,0.430932344551445,0.2148942,0.02624644,0.153957180659129,0.198941544382969,0.267981717584797,0.0185458943690364,4411,4034,979
120305,JUNIN,CHANCHAMAYO,SAN RAMON,27793,0.552431212288391,0.1538681,0.02713436,0.11,0.168294573643411,0.300271317829457,0.0148958370812795,22894,21104,6537
120306,JUNIN,CHANCHAMAYO,VITOC,1918,0.550828422978974,0.13756187,0.06435944,0.117971334068357,0.170341786108049,0.211686879823594,0.032325338894682,1182,1089,232
120401,JUNIN,JAUJA,JAUJA,15142,0.579334524483145,0.13768551,0.01024238,0.0840964931874023,0.176345767254858,0.316841635023453,0.0303130365869766,26495,26290,10645
120402,JUNIN,JAUJA,ACOLLA,7555,0.484660958184821,0.34997418,0.05696154,0.124897153200592,0.209807470791509,0.241895672206681,0.0340172071475844,3174,2960,954
120403,JUNIN,JAUJA,APATA,4318,0.461935354626578,0.3256425,0.08963309,0.126984126984127,0.0821661998132586,0.349439775910364,0.0335803612783696,3104,2730,577
120404,JUNIN,JAUJA,ATAURA,1193,0.55587010899333,0.2193331,0.02064729,0.104430379746835,0.147943037974684,0.276107594936709,0.0452640402347024,576,589,267
120405,JUNIN,JAUJA,CANCHAYLLO,1706,0.425123222534444,0.3256425,0.06672279,0.11367895065584,0.143035602748282,0.262336039975016,0.0240328253223916,790,743,163
120406,JUNIN,JAUJA,CURICACA,1693,0.454564305021129,0.2193331,0.06876509,0.127659574468085,0.0709219858156028,0.342553191489362,0.0200826934435913,656,636,138
120407,JUNIN,JAUJA,EL MANTARO,2613,0.540670623001362,0.2470769,0.0275974,0.0869899923017706,0.100461893764434,0.241724403387221,0.0359739762724837,1596,1528,569
120408,JUNIN,JAUJA,HUAMALI,1867,0.49266694769621,0.1858019,0.05941114,0.0941676792223572,0.0668286755771567,0.33232077764277,0.0305302624531334,812,780,443
120409,JUNIN,JAUJA,HUARIPAMPA,891,0.544037248985454,0.1241071,0.017029,0.103,0.159,0.219,0.0572390572390572,549,528,295
120410,JUNIN,JAUJA,HUERTAS,1712,0.463146259727225,0.1858019,0.02419231,0.101910828025478,0.171484566389025,0.249387555120039,0.0414719626168224,925,845,226
120411,JUNIN,JAUJA,JANJAILLO,737,0.247372007884558,0.3862253,0.1962403,0.182795698924731,0.648745519713262,0.1415770609319,0.0502035278154681,361,333,161
120412,JUNIN,JAUJA,JULCAN,717,0.516800069330265,0.1858019,0.1045125,0.116778523489933,0.405369127516779,0.139597315436242,0.0725244072524407,408,395,215
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,1536,0.513319853784435,0.1241071,0.03728483,0.0920798454603992,0.265936896329684,0.22665808113329,0.044921875,883,853,407
120414,JUNIN,JAUJA,LLOCLLAPAMPA,1090,0.476507500008771,0.1241071,0.04848885,0.129483814523185,0.206474190726159,0.21259842519685,0.0467889908256881,803,773,464
120415,JUNIN,JAUJA,MARCO,1707,0.4133354907944,0.3460402,0.09790545,0.148173673328739,0.661612680909718,0.165403170227429,0.0556531927357938,870,856,412
120416,JUNIN,JAUJA,MASMA,2129,0.393392708999593,0.3460402,0.1032772,0.125288683602771,0.0785219399538106,0.182448036951501,0.0399248473461719,1395,1303,349
120417,JUNIN,JAUJA,MASMA CHICCHE,801,0.416737879066549,0.4086393,0.2121206,0.148907103825137,0.756830601092896,0.168032786885246,0.0287141073657928,524,476,85
120418,JUNIN,JAUJA,MOLINOS,1602,0.357352887421455,0.2909101,0.1199609,0.156389065479975,0.232676414494596,0.198982835346472,0.0337078651685393,927,885,341
120419,JUNIN,JAUJA,MONOBAMBA,1133,0.418737716886202,0.2909101,0.04462065,0.117930204572804,0.137184115523466,0.290613718411552,0.0423654015887026,1026,931,362
120420,JUNIN,JAUJA,MUQUI,994,0.510372436950787,0.2273657,0.04928054,0.0943952802359882,0.102261553588987,0.205506391347099,0.0593561368209256,602,580,284
120421,JUNIN,JAUJA,MUQUIYAUYO,2280,0.542296543480967,0.2417415,0.02215416,0.101927194860814,0.122912205567452,0.17644539614561,0.0517543859649123,1540,1467,744
120422,JUNIN,JAUJA,PACA,1055,0.444031568815246,0.2909101,0.1325559,0.128923766816144,0.37780269058296,0.201793721973094,0.0739336492890995,539,512,162
120423,JUNIN,JAUJA,PACCHA,1893,0.453776196086817,0.2470769,0.1167737,0.133103448275862,0.0668965517241379,0.201379310344828,0.02905441098785,884,810,289
120424,JUNIN,JAUJA,PANCAN,1321,0.514194295594642,0.2909101,0.03790554,0.107667210440457,0.161500815660685,0.272430668841762,0.036336109008327,779,733,289
120425,JUNIN,JAUJA,PARCO,1244,0.476617414221253,0.2273657,0.09540467,0.0936686903729401,0.286209887250651,0.189939288811795,0.0643086816720257,632,598,409
120426,JUNIN,JAUJA,POMACANCHA,2036,0.333089637512875,0.4086393,0.1646955,0.186405045550105,0.41906096706377,0.198318149964961,0.0196463654223969,1047,976,256
120427,JUNIN,JAUJA,RICRAN,1674,0.358272193968242,0.4086393,0.1814765,0.155092592592593,0.16358024691358,0.175925925925926,0.022700119474313,798,729,215
120428,JUNIN,JAUJA,SAN LORENZO,2519,0.507016184289594,0.16692441,0.02533658,0.116627265563436,0.122537431048069,0.295508274231679,0.019055180627233,1521,1450,491
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,878,0.423442233249878,0.2909101,0.0679099,0.17948717948718,0.413105413105413,0.297720797720798,0.0478359908883827,309,310,194
120430,JUNIN,JAUJA,SAUSA,3097,0.54432154821404,0.2470769,0.01919117,0.123529411764706,0.184967320261438,0.267320261437909,0.0213109460768486,1643,1528,378
120431,JUNIN,JAUJA,SINCOS,4933,0.382941842730191,0.1858019,0.1087798,0.100098619329389,0.0322978303747535,0.212031558185404,0.0220960875734847,2762,2643,732
120432,JUNIN,JAUJA,TUNAN MARCA,1232,0.477757278641643,0.2909101,0.109806,0.140655105973025,0.247591522157996,0.176300578034682,0.0397727272727273,571,547,146
120433,JUNIN,JAUJA,YAULI,1393,0.467765246934468,0.3862253,0.06430484,0.117593436645397,0.0920692798541477,0.238833181403829,0.0466618808327351,645,628,221
120434,JUNIN,JAUJA,YAUYOS,9522,0.5558879901195,0.2417415,0.02582791,0.0943060498220641,0.1875,0.305827402135231,0.0212140306658265,4751,4599,1162
120501,JUNIN,JUNIN,JUNIN,10178,0.488132082294227,0.22178845,0.05478269,0.123451166180758,0.402332361516035,0.222849854227405,0.0297700923560621,9265,9057,3636
120502,JUNIN,JUNIN,CARHUAMAYO,8008,0.451502122786866,0.41252469,0.07045571,0.13302199457668,0.350406749020789,0.261524555589033,0.0198551448551449,4575,4345,1082
120503,JUNIN,JUNIN,ONDORES,2021,0.496938012509271,0.30489644,0.09787006,0.133495145631068,0.368932038834951,0.260517799352751,0.0460168233547749,611,567,263
120504,JUNIN,JUNIN,ULCUMAYO,6008,0.225391409384952,0.51766199,0.2705914,0.209199159467663,0.552416530469297,0.192155031519963,0.0262982689747004,3588,3312,825
120601,JUNIN,SATIPO,SATIPO,43154,0.50555351476702,0.21841047,0.02008074,0.11142279163857,0.306918408631153,0.30670262980445,0.00801779672799741,31691,27057,5447
120602,JUNIN,SATIPO,COVIRIALI,6277,0.386862029427604,0.37709363,0.0473807,0.147455867082035,0.204742125302873,0.229318103149879,0.0121076947586427,2792,2077,369
120603,JUNIN,SATIPO,LLAYLLA,6345,0.391308893877248,0.2828469,0.05563149,0.159077017114914,0.462866748166259,0.268031784841076,0.00693459416863672,1216,886,47
120604,JUNIN,SATIPO,MAZAMARI,63840,0.428501206195657,0.35190937,0.03646218,0.153027800330356,0.299616450628517,0.251406814300512,0.00328947368421053,12625,10766,1600
120605,JUNIN,SATIPO,PAMPA HERMOSA,10714,0.311927585881573,0.48846161,0.05306201,0.189972899728997,0.234688346883469,0.185907859078591,0.00382676871383237,1388,1066,112
120606,JUNIN,SATIPO,PANGOA,59368,0.357081733218005,0.38234087,0.03646218,0.16587389380531,0.469469026548673,0.266002949852507,0.00528904460315321,39835,31553,4062
120607,JUNIN,SATIPO,RIO NEGRO,29119,0.38964491994268,0.33684533,0.06040971,0.147760268832991,0.238002022772503,0.19699194153535,0.00752086266698719,13166,10795,1175
120608,JUNIN,SATIPO,RIO TAMBO,60107,0.280451350065918,0.51784869,0.09170981,0.202604086649255,0.570056844369335,0.171109233369181,0.00166369973547174,9980,6361,595
120609,JUNIN,SATIPO,VIZCATAN DEL ENE,3634,0.398198750656028,0.2828469,0.03646218,0.120413922859831,0.439087488240828,0.424741298212606,0.000550357732526142,2220,1421,64
120701,JUNIN,TARMA,TARMA,47624,0.549326034763295,0.14537614,0.02098288,0.0922448979591837,0.16567242281528,0.307378335949765,0.0259323030404838,41791,41110,19061
120702,JUNIN,TARMA,ACOBAMBA,13807,0.419982242220359,0.3348464,0.07855143,0.106105263157895,0.148,0.353368421052632,0.0254218874483957,9588,8153,2597
120703,JUNIN,TARMA,HUARICOLCA,3304,0.39581198615661,0.4541516,0.1617031,0.143759873617694,0.0947867298578199,0.136914165350184,0.0223970944309927,1368,1237,362
120704,JUNIN,TARMA,HUASAHUASI,15679,0.409431440389976,0.3348464,0.1109983,0.161801838198162,0.264720735279265,0.421573578426422,0.0198992282671089,7887,7206,1224
120705,JUNIN,TARMA,LA UNION,3317,0.513565775616436,0.2684906,0.03585145,0.111838360842345,0.13118952760387,0.317586795674445,0.0310521555622551,1362,1280,475
120706,JUNIN,TARMA,PALCA,5838,0.378531051607917,0.23744444,0.08033187,0.134403752480606,0.213602742197366,0.272956882554573,0.0279205207262761,5551,5124,1501
120707,JUNIN,TARMA,PALCAMAYO,9573,0.38738307839073,0.24586479,0.08611915,0.132344386271088,0.427574171029668,0.215823152995928,0.0166092134127233,2759,2650,729
120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,5795,0.380672189233571,0.2684906,0.142312,0.155624471384268,0.556526642232873,0.237947561319425,0.0314063848144953,2434,2262,806
120709,JUNIN,TARMA,TAPO,6160,0.27830093244763,0.4541516,0.2447753,0.169237648110888,0.409792085848424,0.229823384752962,0.0173701298701299,3015,2532,387
120801,JUNIN,YAULI,LA OROYA,14033,0.621171121778423,0.125755,0.00909194,0.0697525140860138,0.173240139790315,0.291776620783111,0.0185277560037056,10983,10706,4814
120802,JUNIN,YAULI,CHACAPALPA,757,0.414222043407568,0.2441379,0.06867682,0.129548762736536,0.0320232896652111,0.461426491994178,0.0383091149273448,589,530,243
120803,JUNIN,YAULI,HUAY-HUAY,1538,0.632548650412604,0.136195,0.00428511,0.0503338469440164,0.126861838726246,0.131997945557268,0.0169050715214564,1816,1739,878
120804,JUNIN,YAULI,MARCAPOMACOCHA,1323,0.530257034095146,0.2047686,0.02134338,0.108982035928144,0.0538922155688623,0.263473053892216,0.0105820105820106,630,609,291
120805,JUNIN,YAULI,MOROCOCHA,4560,0.727764014102057,0.14238628,0.05814882,0.0492725509214355,0.246750727449079,0.150339476236663,0.00394736842105263,4331,4152,1027
120806,JUNIN,YAULI,PACCHA,1717,0.602009886464544,0.136195,0.01312099,0.0894060012247397,0.284751990202082,0.329454990814452,0.0285381479324403,696,653,453
120807,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,2357,0.575103778441689,0.2047686,0.06870958,0.0815217391304348,0.302536231884058,0.286231884057971,0.00848536274925753,596,554,120
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,10721,0.63214604913664,0.125755,0.00990597,0.0722958672162192,0.166648100701793,0.302550963573577,0.0137114075179554,7697,7689,4001
120809,JUNIN,YAULI,SUITUCANCHA,1018,0.361181052631399,0.2441379,0.04211414,0.0985507246376812,0.136231884057971,0.227536231884058,0.0206286836935167,589,544,117
120810,JUNIN,YAULI,YAULI,5361,0.704504885811341,0.04271369,0.00444194,0.0526118704362479,0.220932409661112,0.149035761093428,0.00559597090095132,3672,3357,1794
120901,JUNIN,CHUPACA,CHUPACA,22588,0.5484926229087,0.14533798,0.01877533,0.0965537584189568,0.305196401356865,0.415220490634679,0.0245262971489286,24577,23843,6203
120902,JUNIN,CHUPACA,AHUAC,6140,0.473664511860523,0.1995557,0.06347371,0.117600127652784,0.316738471357907,0.337162916866124,0.0416938110749186,3775,3218,796
120903,JUNIN,CHUPACA,CHONGOS BAJO,4147,0.465817149031729,0.255341,0.04534775,0.109764161340093,0.301520828741459,0.265594004849019,0.0417169037858693,2878,2739,883
120904,JUNIN,CHUPACA,HUACHAC,4059,0.538633246950683,0.2467012,0.03521745,0.104138398914518,0.243894165535957,0.395183175033921,0.0372012811037201,3008,2758,1025
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,6082,0.554449372084271,0.255341,0.01407322,0.0874971480720967,0.325918320784851,0.347935204198038,0.0225254850378165,7656,7003,1221
120906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,2195,0.522326797841567,0.2886316,0.08035657,0.12657091561939,0.218581687612208,0.327648114901257,0.0478359908883827,1490,1332,384
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,3673,0.28716578617796,0.2467012,0.1573012,0.190368698269375,0.741158765989466,0.396538750940557,0.0310372992104547,2175,2044,332
120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,2152,0.503351715236769,0.1876017,0.02019314,0.129080675422139,0.322326454033771,0.240900562851782,0.0473977695167286,2692,2394,717
120909,JUNIN,CHUPACA,YANACANCHA,3575,0.362346224538181,0.2886316,0.0939125,0.134988363072149,0.627230411171451,0.279674166020171,0.0179020979020979,1969,1640,175
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,335090,0.715115519183945,0.04989521,0.00072698,0.0577889686574226,0.0336700122880939,0.322551351214045,0.0299889581903369,344992,335401,115082
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,195485,0.562868228050205,0.24209033,0.01934568,0.107455069541796,0.0260893306241173,0.318826426407506,0.0114842571041256,91887,84534,21036
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,44033,0.56600370742685,0.20917457,0.01229019,0.0909237292684236,0.0259782083624067,0.355885352369706,0.0211432334839779,63837,56396,11738
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,71515,0.583006771156836,0.1893615,0.01150997,0.0928094256603663,0.0363256296686109,0.328904091566899,0.011130532056212,48425,43231,10398
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,191699,0.596157415461107,0.19245626,0.01182252,0.0901028508609664,0.0276312590509815,0.333234675433126,0.0134585991580551,114327,111725,34618
130106,LA LIBERTAD,TRUJILLO,LAREDO,37060,0.592957948472834,0.17123664,0.01917213,0.101166478524969,0.0150782131914207,0.313121539536634,0.0217485159201295,32255,30151,9588
130107,LA LIBERTAD,TRUJILLO,MOCHE,36242,0.618325375347301,0.132825,0.01783718,0.0895929052249172,0.031039640987285,0.288786195106315,0.0175211081066166,42915,52621,53271
130108,LA LIBERTAD,TRUJILLO,POROTO,3364,0.447986343798282,0.32142499,0.1106123,0.135805911879532,0.00892359174567764,0.28499721137758,0.0300237812128419,3731,3229,632
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,19054,0.570487231348571,0.1870471,0.04122085,0.0972867398648649,0.0265519425675676,0.2265625,0.0132780518526294,16846,14440,4703
130110,LA LIBERTAD,TRUJILLO,SIMBAL,4548,0.451136635838443,0.31842062,0.1565202,0.136912090618074,0.00344742674218173,0.272346712632357,0.0305628847845207,4845,4107,849
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,67305,0.753164112460434,0.06118822,0.0007486,0.065541704376259,0.0267713776895454,0.24352611450092,0.0216477230517792,47124,43049,17133
130201,LA LIBERTAD,ASCOPE,ASCOPE,7032,0.54999180907094,0.25837439,0.03655248,0.0940885174868462,0.00897554936552151,0.108480346641907,0.0335608646188851,6987,7012,3421
130202,LA LIBERTAD,ASCOPE,CHICAMA,16291,0.572156758768811,0.24114123,0.02811876,0.103229187135652,0.0136896574310605,0.204034846400734,0.0257811061322202,11003,10368,4455
130203,LA LIBERTAD,ASCOPE,CHOCOPE,9897,0.613755240273678,0.15119381,0.00871244,0.0841111468726531,0.0125523012552301,0.17948717948718,0.0316257451753057,9353,9625,3527
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,3402,0.573503713314508,0.18400792,0.00850467,0.101096224116931,0.00406008932196508,0.189200162403573,0.0220458553791887,1911,1900,1182
130205,LA LIBERTAD,ASCOPE,PAIJAN,26859,0.534507485779832,0.32141216,0.02839668,0.109674680662216,0.010651024582256,0.222320842820206,0.021780408801519,16302,14683,3951
130206,LA LIBERTAD,ASCOPE,RAZURI,9546,0.560516444586666,0.25987669,0.02007851,0.0921052631578947,0.00646352723915051,0.231994459833795,0.0160276555625393,7293,7242,3060
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,20676,0.617580772129479,0.23065831,0.01214972,0.0827431785044782,0.0189023120183295,0.245157258904395,0.0307603017991875,14377,14463,7546
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,32798,0.61885108482907,0.12468796,0.01028737,0.0841288782816229,0.0149164677804296,0.193071739435631,0.0270443319714617,20370,20356,8638
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,5106,0.328581405422206,0.47963631,0.2356934,0.15331088664422,0.00987654320987654,0.0884399551066218,0.0199764982373678,2251,2079,491
130302,LA LIBERTAD,BOLIVAR,BAMBAMARCA,4089,0.214536657372195,0.64781428,0.6082023,0.199105914718019,0.0061898211829436,0.167125171939477,0.0149180728784544,2011,1832,253
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,2173,0.25955594871712,0.65903417,0.7205769,0.174503657262278,0.0026123301985371,0.0971786833855799,0.0276115968706857,973,916,174
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,2357,0.349249714764375,0.37950016,0.3675091,0.142516682554814,0.00476644423260248,0.203527168732126,0.0178192617734408,1540,1594,442
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,2918,0.296757566855855,0.52812249,0.1981999,0.142475512021371,0.081032947462155,0.122439893143366,0.0154215215901302,1263,1267,369
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,869,0.298555874851546,0.42440448,0.6321137,0.173444976076555,0.00478468899521531,0.129186602870813,0.0195627157652474,612,546,192
130401,LA LIBERTAD,CHEPEN,CHEPEN,51013,0.588570481947219,0.21749154,0.02186877,0.0962762119257429,0.0158747512736973,0.269302254389609,0.030266794738596,42213,37443,11304
130402,LA LIBERTAD,CHEPEN,PACANGA,24854,0.511472723249302,0.32458251,0.06356937,0.130651595744681,0.0123480243161094,0.270136778115502,0.0154904643115796,15485,13579,2528
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,15555,0.526985867690443,0.35559638,0.03165681,0.117120990626881,0.0139306905150916,0.227104652162697,0.0177434908389585,10504,9889,2653
130501,LA LIBERTAD,JULCAN,JULCAN,12255,0.272642870888276,0.44449581,0.4534204,0.169578444154715,0.00330291177748805,0.0793568013906997,0.0267645858833129,8246,7372,1611
130502,LA LIBERTAD,JULCAN,CALAMARCA,5956,0.192962825231921,0.51529088,0.5259275,0.178997122893547,0,0.130497328401151,0.029214237743452,3066,2799,696
130503,LA LIBERTAD,JULCAN,CARABAMBA,6862,0.196556476367379,0.59669255,0.3022541,0.153190805336763,0.000642983443176338,0.0856775438032471,0.0204022150976392,4219,3518,552
130504,LA LIBERTAD,JULCAN,HUASO,7634,0.157422208529089,0.59100247,0.6715054,0.157584683357879,0.000184094256259205,0.146354933726068,0.0182080167670946,3219,2479,405
130601,LA LIBERTAD,OTUZCO,OTUZCO,28635,0.380982304779691,0.34779792,0.207572,0.154743679920559,0.0436509578385535,0.186644048160867,0.0272044700541296,19596,17679,4050
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,10356,0.234969910555419,0.44900427,0.3777901,0.15272373540856,0.00248594898400346,0.131539126675313,0.0128427964465044,5623,4978,608
130604,LA LIBERTAD,OTUZCO,CHARAT,3001,0.22509296546317,0.42108386,0.3046468,0.157851239669422,0.00165289256198347,0.149173553719008,0.0346551149616794,1995,1821,452
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,5345,0.254306499379614,0.51745046,0.456085,0.161675126903553,0.0050761421319797,0.396700507614213,0.0205799812909261,2548,1943,140
130606,LA LIBERTAD,OTUZCO,LA CUESTA,724,0.216576911237676,0.56624864,0.2859287,0.12214983713355,0,0.135179153094463,0.0441988950276243,344,298,106
130608,LA LIBERTAD,OTUZCO,MACHE,3277,0.320763611180168,0.49631062,0.2709905,0.142220571852952,0,0.0816932788711474,0.0375343301800427,2428,2089,1007
130610,LA LIBERTAD,OTUZCO,PARANDAY,777,0.23394851668329,0.59587084,0.3958325,0.168260038240918,0.00191204588910134,0.0745697896749522,0.0296010296010296,399,350,64
130611,LA LIBERTAD,OTUZCO,SALPO,6469,0.279128487908574,0.47078978,0.3332933,0.137197736237352,0.00102898302178014,0.168238724061053,0.0284433451847272,3633,3112,649
130613,LA LIBERTAD,OTUZCO,SINSICAP,9058,0.148980403735161,0.65320656,0.325385,0.220563139931741,0.0430887372013652,0.0803469852104665,0.0211967321704571,4351,3668,534
130614,LA LIBERTAD,OTUZCO,USQUIL,28749,0.188308318461108,0.55754524,0.2436773,0.193192444361324,0.0108472040396484,0.27225547035721,0.0177397474694772,13001,11550,1653
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,17347,0.613851753855395,0.21034851,0.01597771,0.0952542949481204,0.0159891137948631,0.192493054374327,0.0296881305124805,13889,13679,6063
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,46179,0.565097932978712,0.30476067,0.02502537,0.114503816793893,0.0116368699803566,0.224357858617003,0.0169124493817536,31342,29381,8316
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,4012,0.553607180626943,0.39803324,0.03027377,0.11605415860735,0.0118471953578337,0.153046421663443,0.0249252243270189,3854,3578,2020
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,28810,0.596858647960147,0.11573225,0.01445664,0.0817362477986118,0.0139507579681619,0.208570737939846,0.0255813953488372,23486,22672,7894
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,12886,0.53511179003009,0.33728335,0.06647911,0.123116839638433,0.0078674255105457,0.195681285570807,0.0234362874437374,8350,7967,2992
130801,LA LIBERTAD,PATAZ,TAYABAMBA,15356,0.319751312888168,0.37842299,0.2686902,0.217694155324259,0.0313851080864692,0.153883106485188,0.0223365459755145,9386,9706,1782
130802,LA LIBERTAD,PATAZ,BULDIBUYO,3971,0.358869347659569,0.50457834,0.2690196,0.189664218258132,0.0107555089192025,0.216159496327387,0.0214051876101738,2776,3054,785
130803,LA LIBERTAD,PATAZ,CHILLIA,14100,0.229485680182058,0.69702252,0.3167965,0.243277958554547,0.0165268025346806,0.123223154649769,0.0135460992907801,5676,6208,621
130804,LA LIBERTAD,PATAZ,HUANCASPATA,6737,0.2315675747979,0.57457553,0.5288885,0.224604389994895,0.0141228517951336,0.179683511995916,0.0233041413091881,2768,3070,501
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,3719,0.309259160699921,0.52202967,0.3687889,0.174438687392055,0.00431778929188256,0.0984455958549223,0.0118311374025276,1000,1075,458
